Date,Code: Graded Index,Peak Current,SS Current,Peak - SS +40,Branch Vector,Branch Number,Cell Letter,SGN Type,Spike Type,Spike type II,Spike Present,Classification,Age,Parent Branch Diameter,CDR w/ Type II,CDR (Type I only),Iext CCstep,CC_step Cp,CC_step Slow Tau,CC_Step A0,Cp - Fitting Area - w/Fast Cp,Fitting Area - pClamp Value,Fast - Cp Area,A1-VC Double Exp,A2-VC Double Exp,t1-VC Double Exp,t2- VC Double Exp,C-VC Double Exp,Cp Soma - VC Double Exp,Cp Compartment - VC Double Exp,Soma Cp Calc,Compartmant Cp Calc,Integral Cvc,R1,R2,A - VC Single Exp,Ao - VC Single Exp,t - VC Single Exp,C - VC Single Exp,VC Integral - Single Exp,Dialed in Cm,CC Cm,CC Cp/ VC_Cp,Rs (calc est),Code: Lat at Thresh,Response Latency (sub),SubThreshold Latency,AHP Time Constant,Code: Cthres,Code: Vthres,Code: Vm,Code: AP Height,Code: Rin,ss-30NC,ssmax_NC,g-30NC,gmax_NC,Vmid - NC,g30/gmax_NC,Escape Current Magnitude,Escape Current Delay,Cp -- CC with 10dV,dV in CC - -10pA,Initial Inject Current,First Hyperpol Step Current,H- Time Constant,H-Na Current,Rs(est),Slopes,g -30,IP,Vmid 2,Gmax,Type II Contact Number,Type II Rows,Outward Inactivation Tau,Graded Slope,Graded Index,H-Cp (pF),H-CThreshold,Voltage Threshold,H-Vrest,H-AP Hight,AP Latency (ms),Double Exp for Inactivation Outward Current,Downstroke Tau,IH Nose Present,Time to -40mV,Sigmodial?,Anode Spike Present,Age Group,Confidence,C-thres Spike Only,Current for -40mV,Vmid,AHP Decay Tau,H-Outward Current,H-Rin,H-Cp,-80: C Threshold,-80: Latency,WC(Rs),Rin (MOhms),dV at +10pA Step,Rin @ +10pA,Calc Cp @ +10 step,Time Constant - CC +10pA,Outward Current Density,R(pipette),Inward Current Density,Pred Formula H-Contact Distance,AHP Delta V,Onset to Trough Time,Trough to SS Time,MATLAB CDRPRed,Predict MP Code,Canon[1],Column 75,Age Bins,g30/gmax, soma + comp cp,A1/A2,t1/t2,Ao/10pA,Relative A2,Latency/g30,dInj Current,Max/Escapse Current Mag,Column 127,Column 128
02/19/2015,4.51746121,,,,,,,Type I,Transient,Intermediate,Spike,M,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.34015165,,,,,,9,40.48306142,-44.86084085,-70.83130041,64.05639792,0.796882276,341.796875,2485.961914,5.970251092,18.12587043,251.893438,0.329377346,,,,,,,20.99,-1700,,11.71875009,4.254523338,-40.21837369,63.92310259,16.57617296,,,,,4.2,16.1,40,,-70,64.91,25,Y,15.89,,,N,,2,3,40,,,,643,1310000000,1.61E-11,,,,1.31,,,,26.9,40.13006193,,-106.098142,-0.229889387,,,,-0.229889387,P,-0.670676564,2,P6-P9,0.256664994,,,,,,,,,P6-P10,
02/25/2015,0.77677041,1201.2,1038.2,0.864302364,-0.83,11,,Type I,Graded,Graded,No Spike,P,1,1.08,0,0,,,69.7,1.67,,,,,,,,,,,,,,,,,,,,,,47.35730662,,,35.4,35.4,34.6,,20.20239641,-22.43,-38.20800867,18.64624065,0.845064951,211.1816406,2581.176758,3.688762281,18.82010952,20.70475895,0.196001106,,,,,,,40.02,-1500,,14.09912118,2.28451921,-27.21392994,9.824387661,19.29471682,,,132.5,0.83,0.88,52.6,20,-22.43,-38,29.42,19.7,N,47.94,Y,34.6,N,Y,3,1,,20,,,538,760000000,5.26E-11,,,,0.76,,,,17.55,10.21689155,,-28.48575712,0.013287356,0.9,42.1,7.9,0.013287356,M,-0.222763641,4,P1-P5,0.118401282,,,,167000000,,9.596714915,,,P1-P5,
03/09/2015,0.792264894,1362,946,0.694566814,,,,Type II,Graded,Graded,No Spike,T,1,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,9.775432875,,,37.1,37.1,,,20.21077378,,-55.60302859,32.80639722,1.620388601,169.0673828,1178.588867,2.953142058,8.593433784,-13.27852422,0.343650994,,,,,,,15.84,-615,,11.10839866,1.075532213,-31.06852546,-14.32407148,7.716110955,6,2,,,10,29.3,45,,-53,60,20.9,Y,10.17,,,Y,,3,,45,,,,481,239000000,2.93E-11,,,,0.239,,,,,7.257512626,,-9.279356061,0.911455735,,,,0.911455735,M,-0.570289305,4,P1-P5,0.139387863,,,,,,12.5628904,,,P1-P5,
03/11/2015,0.366183154,,,,,,,Type II,Graded,Graded,No Spike,T,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8999646,-2.441406305,-9.735107639,29.38842839,0.282628209,62.86621094,1008.300781,1.098099754,7.351813884,-58.99319771,0.149364466,,,,,,,,-500,,9.277343839,-0.549798302,-25.61577735,-57.52831987,5.3015099,15,3,,,,,130,,-64.61,,,,,,,N,,1,,130,,,,298,,,,,,,,,,,,,,,,,,,,,4,P1-P5,-0.103705984,,,,,,,,,P1-P5,
03/16/2015,0.653166805,6480.1,5607.3,0.865310721,1,2,,Type I,Graded,Baby,No Spike,M,8,1.12,0.44,0.44,,,41.31,1.8,,,,,,,,,,,,,,,,,,,,,,74.02672748,,,7.9,7.9,8,,130.9780881,-58.99047983,-63.81225729,30.60913154,0.285977791,1509.399414,6287.841797,26.36505527,45.84648103,-29.64430888,0.575072605,-596,11,,,,,21.17,-1500,,58.49139888,29.56529215,-50.69528063,-28.03369524,49.45461087,,,171.5,0.22,0.588,29.4,120,-43.58,-65,30,6.9,N,33.16,N,7.5,Y,N,2,2,120,120,-36.3478,10.96,2850,719000000,2.94E-11,,,,0.719,,,,16.5,96.79499291,,-50.94473311,0.576943942,4.15,16.2,3.5,0.514428697,M,-0.814946826,4,P6-P9,0.597826808,,,,180000000,,0.299639046,,2.516778523,P6-P10,
04/20/2015,1.281165321,2412,2111,0.875207297,,,,Type II,Graded,Graded,No Spike,T,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.02463813,,,19.2,,,,40.40359604,-33.44726637,-58.7463392,40.00854582,0.782446121,442.5048828,3516.845703,7.729342931,25.64234359,-4.735383764,0.301428881,,,,,,,25.84,-2300,,26.26980067,4.482337425,-28.49787131,-11.25751183,28.5099223,,,,,1.2,39,40.9,,-60.06,32.53,17.9,Y,31.32,,,Y,,1,,40.9,,,,1163,663000000,3.9E-11,,,,0.663,,,,,29.84013158,,-59.01315789,-0.174621998,,,,-0.174621998,P,-0.515391509,4,P1-P5,0.157220261,,,,,,2.484040386,,,P1-P5,
04/21/2015,0.658540099,,,,,,A,,Graded,Transient,No Spike,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.74803651,,,23.4,,,10.03,20.15548311,-43.24,-58.41064584,20.56884812,0.788449139,167.2363281,1203.613281,2.921158569,8.775894056,-16.26095071,0.332861649,,,,,,,36.07,-523.3,,7.26318366,1.755277966,-42.29802323,-11.44437005,6.398282258,,,,,0.8,,20,-43.24,-58.38,,10.7,,41.75,,,Y,,2,,20,,,,322.8,,,,,,,,,,,,,,-0.053655361,,,,-0.053655361,P,,4,P6-P9,0.274335813,,,,,,8.010520294,,,P6-P10,
05/07/2015,0.54719707,6585.1,5783.1,0.878209898,1,2,A,Type I,Graded,Baby,No Spike,M,10,1.25,0.52,0.52,,,11.32,2.8,,,,,,,,,,,,,,,,,,,,,8.718,34.49524115,3.956783798,,8.8,8.8,7.5,,70.5482599,-53.16162228,-57.52563605,20.72143601,0.29047485,1043.09082,4955.444336,18.21992699,36.13158411,-24.30342426,0.504265933,,,,-4.64,7.3,0.6,10.02,-1555,2.6,48.26660166,12.79252035,-38.50311091,-24.94558621,40.89350915,,,289.94,0.23,0.5,23.7,90,-41.02,-58.09,24.96,8.4,N,12.32,N,6.5,Y,N,3,2,90,,-32.9,,2135,423000000,2.37E-11,,,2.6,0.423,,,,10.2,90.13023952,4.8,-65.64520958,0.407498605,1.9,15.6,6.2,0.407498605,M,-0.710732212,4,P10+,0.312825204,,,,280000000,,0.482987665,6.7,,P6-P10,
05/07/2015,1.03,1769.4,1639.4,0.926528767,-1,3,B,Type I,Transient,Transient,Spike,P,10,0.92,-0.15,-0.15,,,7.1,5.75,,,,,,,,,,,,,,,,,,,,,,41.77238045,,,10.1,9.6,9.6,8.65,40.47300857,-48.86,-58.96,37.05,0.266922782,377.8076172,2080.078125,6.599259689,15.16645383,-19.94738724,0.43512213,-2305,10.6,,,,,11.15,-2350,,18.06640633,4.36216694,-34.29047798,-20.06918698,14.23666474,,,,0.25,1.03,38.5,50,-48.86,-58.96,37.05,10.1,Y,13.85,N,6.2,Y,Y,3,2,50,,-27.2476,,824,290000000,3.85E-11,,,,0.29,,,,4.23,21.43139013,5.1,-61.12107623,-0.069090123,6.23,14.5,11.7,-0.069090123,P,-0.586772536,2,P10+,0.306403713,,,,575000000,,1.530474701,,1.019522777,P6-P10,
05/20/2015,1.122614432,,,,,,A,,Transient,Transient,Spike,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4230158,,,28.8,,,16.35,20.13154776,-32.19604564,-49.65210072,31.55517649,1.996919747,85.44921875,891.7236328,1.492562773,6.501816034,-35.31235395,0.229560905,,,,,,,68.74,-1248.8,,11.84082053,-0.607058182,-24.65642489,-31.95813807,6.945433266,,,69.57,,1.9,,20.1,,-57.68,,28.3,N,32.92,Y,,Y,,3,,20.1,,,,461,,,,,,,,,,,,,,-0.109648566,,,,-0.109648566,P,,2,P1-P5,-0.087403933,,,,,,19.29567086,,,P1-P5,
05/20/2015,0.664871629,,,,,,B,,Graded,Graded,No Spike,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.81611303,,,26.6,,,,19.99176529,,-47.57690536,19.31762738,1.416327478,125.7324219,1428.833008,2.196199509,10.41803651,-11.65326364,0.210807431,,,,,,,53.56,-2022.7,,12.87841807,0.244364315,-24.69404482,-11.70479496,9.408470896,,,,,0.83,,20,,-51.09,,13,,56.67,,,N,,3,,20,,,,469,,,,,,,,,,,,,,-0.012279989,,,,-0.012279989,P,,4,P1-P5,0.025972798,,,,,,12.11183223,,,P1-P5,
07/15/2015,1.244753188,,,,,,A,,Transient,,Spike,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,12.07,80.7102539,-63.29345845,-67.84057769,34.97314531,0.549024885,1324.462891,7341.308594,23.13472299,53.52761345,-14.14871283,0.432201653,,,,,,,,-2534.9,,63.23242311,19.46197097,-35.99569756,-22.62993789,69.97002717,,,325.97,,,,,,,,,N,,,,Y,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,P6-P9,0.278147255,,,,,,0.440895705,,,P6-P10,
07/15/2015,0.500311084,,,,,,A019+,,Transient,,Spike,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,,,7.14,100.8152334,-53.07006955,-56.42700321,27.61840882,0.229853828,1324.462891,6211.547852,23.13472299,45.29019971,-17.9177261,0.510810797,,,,,,,,-2813.7,,68.2390056,87.86247277,,-21.05183027,48.60814656,,,246.85,,,,,,,,,N,,,,Y,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,P6-P9,1.807566817,,,,,,0.341478046,,,P6-P10,
07/29/2015,2.308508759,2733.4,2382.8,0.871734836,-0.43,4,A,Type I,Transient,Transient,Spike,P,5,1.36,-0.27,-0.27,,,41.86,1.08,,,,,,,,,,,,,,,,,,,,,4.8,27.16813923,5.660029006,,25.3,31.8,31.8,19.72,20.12891487,-30.18188544,-49.01123156,31.37207101,0.483286687,230.1025391,3826.904297,4.019258325,27.90307086,4.485427276,0.144043584,-719,11,,-5.74,7.9,-2.4,13.13,-1000,,29.23584004,1.875433026,-20.20682478,-5.763613089,38.21508381,,,183.85,0.49,1.3,30.2,20,-43.67,-50,27.34,24.2,N,13.09,N,13.3,Y,N,1,3,20,,-7.393,,864,435000000,3.02E-11,,,,0.435,,,,12.21,28.62452399,5.1,-33.1302361,-0.189858204,4.46,41.1,23.6,-0.189858204,P,-0.384091603,2,P1-P5,0.049075727,,,,108000000,,6.294693686,10.3,1.390820584,P1-P5,
08/13/2015,2.204089883,4662.5,3581.5,0.768150134,1,2,,Type I,Transient,Transient,Spike,M,6,1.55,0.07,0.07,,,108.88,1,,,,,,,,,,,,,,,,,,,,,,52.46837856,,,17.1,24.8,24.8,9.65,50.40594123,-61.4929213,-62.86621234,47.0886241,0.461039595,639.0380859,4561.157227,11.16223731,33.25672226,-9.398936208,0.335638528,,,,,,,24.19,-2442.6,,63.72070362,5.838632548,-27.23877908,-20.20048413,43.89531941,,,262.74,0.56,1.35,50.3,50,-39.73,-63.63,46.36,8.6,N,18.88,N,24.9,Y,N,2,1,100,,-22.92,,1859,481000000,5.03E-11,,,,0.481,,,,9.76,36.96482017,3.9,-48.56926829,0.281653622,5.04,24.6,6.2,0.074216672,M,-0.774058088,2,P6-P9,0.133012645,,,,100000000,,1.531950945,,,P6-P10,
08/25/2015,0.833178356,,,,,,F,Type I,Intermediate,Transient,Spike,P,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.55123723,,,19.4,,,23.66,30.39191607,-31.12793038,-46.41723737,21.82006885,0.548688561,391.2353516,1746.21582,6.833805268,12.73216678,-19.39362487,0.53673545,,,,,,,22.25,-1538.1,,23.13232454,3.099409492,-47.68267016,-22.79860754,14.54939967,,,109.04,,1.28,25.4,20.8,,-46.66,17.03,17.9,N,48.42,,,Y,,3,,20.8,,,,1005,877000000,2.54E-11,,,,0.877,,,,24.09,39.61280899,,-60.62533483,-0.069198692,,,,-0.069198692,P,-0.248423122,3,P1-P5,0.213026624,,,,,,2.838828331,,,P1-P5,
09/28/2015,0.446114129,,,,,1,,Type I,Graded,Graded,No Spike,M,9,0.96,0.31,0.31,,,35.45,2.3,,,,,,,,,,,,,,,,,,,,,,67.97320235,,,8.6,8.6,6.8,,100.9315592,-61.52343888,-64.91089012,26.58081114,0.642164831,1179.80957,6095.581055,20.60802742,44.44465211,-15.15584526,0.46367845,,,,,,,43.65,-2730,,59.93374988,18.85178304,-68.29453079,-22.0598101,55.04607321,,,117.34,0.29,0.39,68.3,100.8,-49.44,-67,18.07,10.8,,43.6,Y,6.4,Y,N,3,2,100.8,,-33.9753,,2875,639000000,6.83E-11,,,,0.639,,,,5.7,42.08762887,,-39.96494845,0.415629729,1.92,21.3,9.1,0.345989904,M,-0.745168847,4,P6-P9,0.342472804,,,,230000000,,0.417313109,,,P6-P10,
10/19/2015,1.388,,,,,,B,Type I,Slow,Slow,Spike,M,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.14023468,,,15.7,,,25.2,20.07529967,-34.30175858,-44.67773537,41.87011812,0.15248496,354.0039063,2946.777344,6.183474346,21.48580959,-10.32917858,0.287793407,,,,,,,14.05,-2794.8,,20.64375501,2.816090374,-24.53662239,-13.59216607,23.13421841,,,380.3,,3.58,43.181,9.8,,-40,28.99,15,N,3.9,,,Y,,1,,9.8,,,,1254,326000000,4.3181E-11,,,,0.326,,,,51.38,29.09637011,,-64.84731673,0.493381993,,,,0.493381993,M,-0.540244327,1,P1-P5,0.121728356,,,,,,2.539025655,,,P1-P5,
10/19/2015,4.525115279,,,,,,C,Type I,Intermediate,Intermediate,Spike,M,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.36402933,,,18,,,21.74,30.28133473,-41.56494234,-61.15722793,65.15503075,0.879985199,180.0537109,2987.060547,3.145042985,21.77952613,7.31113548,0.144403646,,,,,,,20.56,-1990,,17.8222658,1.67485742,-15.1343284,2.011234573,23.10629423,,,276.1,,5.2,14.1,20.8,,-60.5,50.05,15.1,N,19,,,N,,1,,20.8,,,,618,1460000000,1.41E-11,,,,1.46,,,,9.17,43.88521401,,-141.3132296,0.245145081,,,,0.245145081,M,-0.559934095,3,P1-P5,0.0724849,,,,,,5.723292205,,,P1-P5,
11/02/2015,0.435010266,1695,1376,0.81179941,,,,Type II,Graded,Graded,No Spike,T,1,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,7,154.0129516,22.00185023,,13.3,,,,141.12237,-17.70019571,-32.40966869,43.02978612,0.222318965,176.3916016,1572.875977,3.08107601,11.46829564,-17.44883464,0.268660323,,,,,,,34.24,-1449.6,,14.49584967,0.813264104,-23.19327463,-16.15664067,11.61579017,,,95.81,,0.36,375,60.4,,-29,14.37,10.4,N,6.1,,,N,,3,,60.4,,,,573,91300000,3.75E-10,,,9.99,0.0913,,,,,1.527888435,,-3.865317757,0.613732135,,,,0.613732135,M,-0.339353425,4,P1-P5,0.07001367,,,,,,4.316673771,,,P1-P5,
11/04/2015,1.194000083,2810.4,2143.6,0.7627384,1,4,,Type I,Transient,Transient,Spike,M,3,1.18,0,0,,,128.03,12.98,,,,,,,,,,,,,,,,,,,,,8.5,57.73722965,6.792615253,,27.6,40.2,40.2,14.89,20.21197055,-41.47,-48.30932725,24.99389704,1.656123797,216.0644531,2513.427734,3.774051583,18.32613171,-0.617775215,0.205938255,,,,-18.4,7.3,-3.1,95.62,-2850,11.5,22.70507834,1.692056126,-21.50265843,-9.350356448,21.4983243,,,86.5,0.99,1.46,55.2,20.8,-41.47,-51.6,25.73,22.5,N,65,Y,12.7,Y,N,1,1,20.8,,-11.63952,,791,1730000000,5.52E-11,,,11.5,1.73,,,,19.8,14.31112738,,-51.56348044,0.118530081,3.88,49.5,20.1,0.118530081,M,-0.273285755,2,P1-P5,0.078706419,,,,1298000000,,7.313095593,10.4,,P1-P5,
11/04/2015,1.696014282,3239.7,2600.7,0.802759515,-1,7,,Type I,Intermediate,Intermediate,Spike,P,3,1.576,-0.25,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,10.1,53.10491678,5.257912553,,35.6,44.9,44.9,30.74,20.09803826,-50.87,-58.5,45.07,0.938896114,302.1240234,3319.091797,5.277275518,24.20046242,2.364187771,0.218065069,,,,-13,7.3,-3.1,49.86,-2113,4,28.74755881,2.947507753,-16.95609188,-1.638372558,24.48295117,,,88.53,0.29,2.9,16.4,29.9,-50.87,-58.5,45.07,24.6,N,55.83,Y,26.9,Y,N,1,1,29.9,,-9.47405,,932,3040000000,1.64E-11,,,4,3.04,,,,31.016,56.82470919,,-128.8311272,-0.116029798,3.36,54.2,42.1,-0.116029798,P,-0.425805491,3,P1-P5,0.120390215,,,,,,6.745905132,10.4,,P1-P5,
11/04/2015,0.558038871,,,,,,,,Graded,,No Spike,,3,,,,,,167.43,19.8,,,,,,,,,,,,,,,,,,,,,,,,,18.5,,,,30.31364746,-40.03906339,-57.18994268,44.70825295,1.72849752,131.8359375,2169.189453,2.302811135,15.81619041,-1.637579661,0.145598344,,,,,,,,,,20.01953146,0.779732669,-19.02805659,-4.481648128,15.10735479,,,,,,,,,,,,,,,,Y,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,P1-P5,0.051612786,,,,1980000000,,8.033659261,,,P1-P5,
11/04/2015,1.05476513,,,,,3,,Type I,Intermediate,Intermediate,Spike,M,3,0.85,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,189.8101445,24.97501901,,,,,30,30.16548761,-22.43042042,-43.88427832,27.31323303,0.35941177,151.3671875,3261.108398,2.643968341,23.77768861,-1.17422744,0.111195347,,,,,,,68.22,-2961.4,,26.97753926,-0.373864917,-16.29491941,-4.117040177,23.52378419,,,,,2.48,274,19.5,,-40,20.6,23.1,,55.16,,,N,,1,,19.5,,,,802,249000000,2.74E-10,,,13.7,0.249,,,,,2.927264732,,-10.80897977,0.221620764,,,,0.221620764,M,-0.251669908,3,P1-P5,-0.01589306,,,,,,,,,P1-P5,
11/11/2015,0.56,6905.5,5856.8,0.848135544,1,1,,Type I,Transient,Transient,Spike,M,10,,0.32,0.32,,,30.06,5.3,,,,,,,,,,,,,,,,,,,,,,81.41784626,,,7.7,5.8,5.8,3.93,130.2820528,-53.31,-61.79809708,22.64,0.216782939,1503.90625,7632.446289,26.2691048,55.65038296,-28.14700775,0.472038168,-1409,5.1,,,,,17.65,-5706.2,,62.8662114,34.48178671,-40.74238878,-25.51768474,54.21625638,,,,0.13,0.51,75.5,130.6,-53.31,-57,9.25,7.1,Y,6,N,4.5,Y,N,3,1,130.6,,-33.0921,,2857,234000000,7.55E-11,,,,0.234,,,,17.5,37.87750708,,-75.6516034,0.456423795,3.81,12.5,7.7,0.300251317,M,-0.984470415,2,P10+,0.636004568,,,,530000000,,0.29312,,4.049822569,P6-P10,
11/23/2015,0.772493238,,,,,,A,,Transient,Transient,Spike,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.16658142,,,16.2,,,16.47,50.58114803,-23.28491263,-46.72241315,26.91650451,0.311060641,332.6416016,3242.797852,5.810333652,23.6441811,-5.562333652,0.245740532,,,,,,,11.25,-2354.7,,33.63037139,3.36371733,-24.17081687,-11.69932763,26.33439397,,,72.26,,0.72,,50.7,,-55,,15.3,N,25.46,,,Y,,1,,50.7,,,,1155,,,,,,,,,,,,,,-0.159864486,,,,-0.159864486,P,,2,P1-P5,0.127730956,,,,,,2.788135926,,,P1-P5,
11/30/2015,3.50028872,2211,2076,0.938941655,,,B,Type II,Transient,Transient,Spike,T,8,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,10.38,41.66174995,4.013656064,,13,,,16.11,70.68277659,-60.54687635,-63.17138813,57.67822395,0.470935571,375.3662109,5517.578125,6.556615038,40.23026485,3.931077084,0.162977178,,,,-6.2,7.3,-2.4,19.62,-1641.2,,30.39550811,4.096433147,-22.60944123,10.07329905,51.16142713,1,1,,,3.5,36.8,70.8,,-63.8,57.98,12.4,Y,1.53,,,N,,2,,70.8,,,,1140,516000000,3.68E-11,,,2.818,0.516,,,,,29.98165138,,-43.1630581,0.39716096,,,,0.39716096,M,-0.793541369,2,P6-P9,0.080068782,,,,,,1.982730407,9.7,,P6-P10,
12/07/2015,2.227513015,,,,,,A,,Transient,Transient,Spike,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.47200183,,,20.5,,,27.99,30.35266208,-32.62329174,-57.83081184,42.0532236,0.986883781,276.4892578,1577.148438,4.829506686,11.49944739,-12.65337235,0.419977284,,,,,,,49.81,-1812.7,,14.77050793,3.179178442,-26.91099478,-14.36331327,11.04833923,,,114.63,,2.35,,30,,-58.9,,19.4,N,30.18,,,Y,,3,,30,,,,682,,,,,,,,,,,,,,0.052102133,,,,0.052102133,M,,2,P1-P5,0.287751704,,,,,,4.244739956,,,P1-P5,
12/07/2015,0.963852607,,,,,,B,,Graded,Graded,No Spike,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.77819984,,,21.5,,,,20.08942153,,-45.34912211,25.72631893,1.731141306,120.8496094,1740.112305,2.110910208,12.68766428,-3.835605469,0.166375005,,,,,,,35.97,-1499,,21.66748072,0.596448114,-20.14904677,-5.205005778,13.5759281,,,80.25,,0.93,,19.5,,-45,,15.1,N,65.65,,,Y,,3,,19.5,,,,669,,,,,,,,,,,,,,-0.059727749,,,,-0.059727749,P,,4,P1-P5,0.043934242,,,,,,10.1851798,,,P1-P5,
01/13/2016,0.487829244,,,,,,A,,Graded,Graded,No Spike,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.56480197,,,10.6,,,,100.7927342,-55.75561648,-61.43188614,27.77099671,0.27558728,830.6884766,4736.938477,14.50984239,34.53839442,-16.59347511,0.420107612,,,,,,,18.62,-3458,,40.1000978,11.41449099,-34.40489121,-19.1391061,41.43043546,,,198.95,,0.48,,101.3,,-61.71,,9,N,30.6,,,Y,,2,,101.3,,,,1742,,,,,,,,,,,,,,0.058841896,,,,0.058841896,M,,4,P6-P9,0.2755098,,,,,,0.730538604,,,P6-P10,
01/13/2016,1.29,,,,,1,B,Type I,Transient,Transient,Spike,M,7,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2026814,,,11.5,,16,11,40.37750651,-32.2570808,-45.37963969,21.91162158,0.297917848,646.9726563,5015.869141,11.30083242,36.57215891,-4.408756677,0.309000966,,,,,,,8.7,-3471,6.2,42.05322304,7.766960204,-24.89696543,-11.04081978,40.29867353,,,407.74,,0.29,23.5,40,,-42.91,18.25,8.4,N,29.6,,,Y,,2,,101.3,,,,1744,370000000,2.35E-11,,,,0.37,,,,,74.17011494,,-147.6172414,0.180088693,,,,,,-0.538898341,2,P6-P9,0.192734885,,,,,,1.017624151,,,P6-P10,
01/20/2016,2.09195377,,,,,,A,,Transient,Transient,Spike,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.33106203,,,39.9,,,10.51,40.51704962,-37.53662193,-55.20630006,38.23852625,0.604081866,291.7480469,4573.974609,5.096035754,33.35017752,1.02729999,0.152803857,,,,,,,29.8,-2422.5,,40.46630894,2.108180053,-24.16003934,-3.736835336,33.91929372,,,278.93,,2.1,,40.9,,-55.27,,14.5,N,32.8,,,N,,2,,40.9,,,,1187,,,,,,,,,,,,,,0.131943489,,,,0.131943489,M,,2,P6-P9,0.062152829,,,,,,7.829615396,,,P6-P10,
01/20/2016,1.654105629,5013.4,4338,0.865281047,,1,B,Type I,Transient,Transient,Spike,M,6,1.63,0.19,0.19,,,118.28,,,,,,,,,,,,,,,,,,,,,,,57.7066075,,,16.5,20.2,20.2,14.93,50.61154593,-39.85595792,-56.76269658,41.74804781,0.551236702,505.3710938,4053.955078,8.827442686,29.55856406,-10.03671162,0.298642474,-430,11,,,,,31.81,-3136.6,3.53,53.58886764,3.395707459,-27.26782237,-15.95177358,32.60824237,,,91.21,0.45,1.67,49.2,50.7,-32.96,-58.5,25.67,13.9,N,36.6,N,13.7,Y,N,2,,50.7,,-21.3779,,1752,647000000,4.92E-11,,,,0.647,,,,,35.63483181,,-63.7969255,0.142568447,29.4,25.5,30.9,,,-0.591208697,2,P6-P9,0.104136476,,,,,,1.869171014,,7.294418605,P6-P10,
03/04/2016,0.806108595,,,,,,A,,Graded,Graded,No Spike,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.71120348,,,14.5,,,,30.2526123,,-57.98339973,20.14160201,0.756785386,522.4609375,3496.704102,9.12595524,25.49548533,-12.26958345,0.35794397,,,,,,,33.08,-2848.5,,32.6538088,6.006742278,-30.04911782,-13.67184908,26.15076412,,,193.65,,0.38,,50.7,,-60.58,,10.5,N,38.78,,,N,,2,,50.7,,,,1269,,,,,,,,,,,,,,-0.050497792,,,,-0.050497792,P,,4,P6-P9,0.229696626,,,,,,1.588874766,,,P6-P10,
03/04/2016,2.25636966,,,,,,B,,Transient,Transient,Spike,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.2851226,,,29.3,,,18.18,20.10162856,-35.58349689,-55.48095827,36.65161215,0.453491443,,,,,,,,,,,,,69.06,-1466.1,,,1.375184328,-21.03721487,10.1937556,15.10140185,,,168.72,,1.4,,40.3,,-61.5,,31,N,40.24,,,N,,2,,40.3,,,,491,,,,,,,,,,,,,,-0.321307837,,,,-0.247230099,P,,2,P6-P9,0.091063356,,,,,,,,,P6-P10,
03/04/2016,2.210425777,,,,,,C,,Transient,,Spike,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,,,34.64,30.2959353,-33.66088942,-60.45532362,50.78125114,1.223321739,140.9912109,2647.094727,2.462728575,19.30073658,10.92455656,0.127597647,,,,,,,,-618.9,,12.26806652,3,,,20,,,175.78,,,,,,,,,N,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,P6-P9,0.15,,,,,,12.79069091,,,P6-P10,
